Item #,Seller Category,Item Description,Qty,Unit Retail,Ext. Retail,Brand,UPC,TCIN,Origin,Category,Condition,Product Class,Category Code,Division,Department,Optoro Condition,Pallet ID,Subcategory,Lot ID
LPJN783290,BICYCLES-PHYSICAL FITNESS,"Schwinn Men's Ascension 29"" Mountain Bike - Black",1,399.99,399.99,Schwinn,038675238824,80139648,,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTBB59068,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPJY435961,BICYCLES-PHYSICAL FITNESS,Segway E2 Plus II Teens and Adults Electric Scooter 15 mph Max Speed and 16 mi Max Range - Black,1,349.99,349.99,Segway,841450003117,94578812,Viet Nam,OUTDOOR_SPORTS,LIKE_NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,A,PTBB54123,ELECTRIC SCOOTER,irc_bicycles_physical_fitness_20260417_253_p
LPHR129460,BICYCLES-PHYSICAL FITNESS,Segway E2 Plus II Teens and Adults Electric Scooter 15 mph Max Speed and 16 mi Max Range - Black,1,349.99,349.99,Segway,841450003117,94578812,Viet Nam,OUTDOOR_SPORTS,LIKE_NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20887,ELECTRIC SCOOTER,irc_bicycles_physical_fitness_20260417_253_p
LPJY881941,BICYCLES-PHYSICAL FITNESS,"Mongoose Index 1.0 BMX Freestyle 20"" Youth Bike - Black",2,169.99,339.98,Mongoose,038675291058,92401144,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,FREESTYLE,irc_bicycles_physical_fitness_20260417_253_p
LPHR055292,BICYCLES-PHYSICAL FITNESS,"Hyper Skute Folding Electric Scooter 36 Volt Lithium Battery Powered Scooter - Black/Red: Aluminum Frame, 15 MPH, 220 lbs Capacity",1,249.99,249.99,Hyper,690995990679,91007810,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,ELECTRIC SCOOTER,irc_bicycles_physical_fitness_20260417_253_p
LPHR327960,BICYCLES-PHYSICAL FITNESS,"Schwinn Women's Trailway 700c/28"" Hybrid Bike - Blue",1,244.99,244.99,Schwinn,038675237599,80371743,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59094,HYBRID,irc_bicycles_physical_fitness_20260417_253_p
LPHR041315,BICYCLES-PHYSICAL FITNESS,"Kent Winslow 700c/28"" Adult Hybrid Bike - Green",1,230.99,230.99,Kent,016751227405,89514027,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,A,PTBB54123,HYBRID,irc_bicycles_physical_fitness_20260417_253_p
LPJY881802,BICYCLES-PHYSICAL FITNESS,"Schwinn Ranger 26"" Adult Mountain Bike - Blue",1,230.99,230.99,Schwinn,038675283565,89538608,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR326498,BICYCLES-PHYSICAL FITNESS,"Kent Winslow 700c/28"" Adult Hybrid Bike - Green",1,230.99,230.99,Kent,016751227405,89514027,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59065,HYBRID,irc_bicycles_physical_fitness_20260417_253_p
LPHR045364,BICYCLES-PHYSICAL FITNESS,"Schwinn Ranger 24"" Mountain Bike - Blue",1,209.99,209.99,Schwinn,038675283541,89538614,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,A,PTBB54123,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR327958,BICYCLES-PHYSICAL FITNESS,"Schwinn Ranger 24"" Mountain Bike - Silver",1,209.99,209.99,Schwinn,038675283558,89538609,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59094,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPJY435917,BICYCLES-PHYSICAL FITNESS,"Schwinn Ranger 24"" Mountain Bike - Blue",1,209.99,209.99,Schwinn,038675283541,89538614,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR000218,BICYCLES-PHYSICAL FITNESS,Schwinn Bike Seat Pack - Black,18,11.19,201.42,Schwinn,038675238442,80594780,,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,STORAGE,irc_bicycles_physical_fitness_20260417_253_p
LPJN783502,BICYCLES-PHYSICAL FITNESS,"Hyper Jammer Kids Electric Scooter 12 Volt Battery Powered Scooter - Green: Steel Frame, 10 MPH",2,99.99,199.98,Hyper,690995990662,91007811,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20887,KIDS E-SCOOTERS,irc_bicycles_physical_fitness_20260417_253_p
LPJY969040,BICYCLES-PHYSICAL FITNESS,Schwinn 18 in 1 Multi-Purpose Bike Tool,15,12.99,194.85,Schwinn,038675610613,14025713,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,REPAIR,irc_bicycles_physical_fitness_20260417_253_p
LPKL522382,BICYCLES-PHYSICAL FITNESS,"Huffy Highland Mountain Bike - 26"" Wheels - 21 Speeds - M/L - Black",2,92.64,185.28,Huffy,028914363332,86854277,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTBB58785,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPJY881654,BICYCLES-PHYSICAL FITNESS,"Power Pony Push Riding Toy - Crystal: Steel Pedal & Push, 3+ Years, 100 lb Capacity",1,179.99,179.99,Power Pony,692041166472,91468547,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBB58533,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPJN781912,BICYCLES-PHYSICAL FITNESS,Segway C2 Lite Kids Electric Scooter 9.9 mph Max Speed and 5.9 mi Max Range - Blue,1,179.99,179.99,Segway,841450002127,94578810,Canada,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB58533,ELECTRIC SCOOTER,irc_bicycles_physical_fitness_20260417_253_p
LPHR353748,BICYCLES-PHYSICAL FITNESS,Radio Flyer Convertible Kid & Cargo Stroller Wagon with Canopy: Steel & Plastic Frame,1,179.99,179.99,Radio Flyer,042385114330,77440787,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBB59137,WAGONS,irc_bicycles_physical_fitness_20260417_253_p
LPHR340145,BICYCLES-PHYSICAL FITNESS,"Mongoose Index 1.0 BMX Freestyle 20"" Youth Bike - Black",1,169.99,169.99,Mongoose,038675291058,92401144,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB58825,FREESTYLE,irc_bicycles_physical_fitness_20260417_253_p
LPHS769298,BICYCLES-PHYSICAL FITNESS,"Brightz Ride LED - Star: ABS Bike Lights, Handlebar & Seat Post Mount, 11-Hour Battery",6,25.49,152.94,Brightz,811860032892,92487497,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR041091,BICYCLES-PHYSICAL FITNESS,"Schwinn Iris 16"" Kids' Bike - Purple",1,149.99,149.99,Schwinn,038675262881,82250978,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20994,"16"" BIKES",irc_bicycles_physical_fitness_20260417_253_p
LPJY984615,BICYCLES-PHYSICAL FITNESS,"Step2 Side by Side Push Around Roadster: Plastic Pedal & Push Riding Toy, 50 lb Capacity",1,149.99,149.99,Step2,733538440894,90777434,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20887,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHS802715,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Sleek,5,29.99,149.95,Owala,847280072347,83522375,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY881942,BICYCLES-PHYSICAL FITNESS,"Schwinn Iris 20"" Youth Bike - Light Blue",1,144.49,144.49,Schwinn,038675291003,92401145,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB58533,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPHR340141,BICYCLES-PHYSICAL FITNESS,"Schwinn Piston 20"" Youth Bike - Silver",1,144.49,144.49,Schwinn,038675290990,92401143,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB58825,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPJY966508,BICYCLES-PHYSICAL FITNESS,"Weighted Vest 8lb - All In Motion: Total Body Workout, Recycled Material",4,35.00,140.00,All In Motion,191802001583,88001451,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,WEARABLES,irc_bicycles_physical_fitness_20260417_253_p
LPHR049403,BICYCLES-PHYSICAL FITNESS,"Hyper 20"" Full Suspension Bear Mountain Bike - Black/Blue: 7-Speed, Steel Frame",1,139.99,139.99,Hyper Bicycles; Hyper,690995300447,92451120,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20994,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPJY950542,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Misty Meadows,4,34.99,139.96,Owala,847280095773,92383280,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY550620,BICYCLES-PHYSICAL FITNESS,BlenderBottle 25oz Strada Stainless Steel Shaker Cup - Terrazzo Pint,5,27.99,139.95,BlenderBottle,840467308246,94894802,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,MIXER,irc_bicycles_physical_fitness_20260417_253_p
LPJY962525,BICYCLES-PHYSICAL FITNESS,Raskullz Balance Buddy Light Up LED Bike Training Wheels,8,16.99,135.92,Raskullz,847268023910,92258054,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,KIDS ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR332520,BICYCLES-PHYSICAL FITNESS,Bell Sports Skipper Kids' Bike Seat,2,64.99,129.98,Bell Sports,035011978574,52792315,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB59137,BIKE RACKS/TRAILER,irc_bicycles_physical_fitness_20260417_253_p
LPJY758759,BICYCLES-PHYSICAL FITNESS,Wrist/Ankle Weight 2lb 2pc Set - All In Motion (Please be advised that sets may be missing pieces or otherwise incomplete.),5,25.00,125.00,All In Motion,191802002061,94409163,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,WEARABLES,irc_bicycles_physical_fitness_20260417_253_p
LPHR035124,BICYCLES-PHYSICAL FITNESS,Wrist/Ankle Weight 2lb 2pc Set - All In Motion (Please be advised that sets may be missing pieces or otherwise incomplete.),5,25.00,125.00,All In Motion,191802002061,94409163,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,WEARABLES,irc_bicycles_physical_fitness_20260417_253_p
LPKL522423,BICYCLES-PHYSICAL FITNESS,Little Tikes Jett Car Racer Ride-On,1,119.99,119.99,Little Tikes,050743646768,82688187,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20984,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPJY954683,BICYCLES-PHYSICAL FITNESS,McDavid Sport Knee Knit Sleeve with Buttress and Stays - Gray - L/XL,4,29.99,119.96,McDavid,029369148345,86205175,"Taiwan, Province of China",OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPJY968159,BICYCLES-PHYSICAL FITNESS,Owala 24oz Stainless Steel FreeSip Water Bottle - In Good Company,4,29.99,119.96,Owala,840467308345,94894811,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR249371,BICYCLES-PHYSICAL FITNESS,"Bala Bangles 2pc Wrist & Ankle Weight Set - Bone 1 lb: Steel, Silicone, Arms, Legs (Please be advised that sets may be missing pieces or otherwise incomplete.)",2,55.00,110.00,Bala,850042100660,91495978,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,WEARABLES,irc_bicycles_physical_fitness_20260417_253_p
LPHR129457,BICYCLES-PHYSICAL FITNESS,"Radio Flyer 3 in 1 EZ Fold Wagon with Canopy - Red: Steel & Nylon, 150 lb Capacity",1,109.99,109.99,Radio Flyer,042385112053,52995746,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBB58825,WAGONS,irc_bicycles_physical_fitness_20260417_253_p
LPHS258338,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Out of the Blue,3,34.99,104.97,Owala,840467308499,94803057,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY263653,BICYCLES-PHYSICAL FITNESS,Owala 30oz Stainless Steel FreeSip Sway Tumbler  - Sandy Shores,3,34.99,104.97,Owala,847280096053,92383315,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR041628,BICYCLES-PHYSICAL FITNESS,"Radio Flyer 4-in-1 Stroll 'N Trike - Pink: Steel Frame, Adjustable Seat, EVA Tires",1,99.99,99.99,Radio Flyer,042385113074,52810422,Viet Nam,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20994,TRIKES,irc_bicycles_physical_fitness_20260417_253_p
LPHR327671,BICYCLES-PHYSICAL FITNESS,"Hyper Jammer Kids Electric Scooter 12 Volt Battery Powered Scooter - Green: Steel Frame, 10 MPH",1,99.99,99.99,Hyper,690995990662,91007811,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,KIDS E-SCOOTERS,irc_bicycles_physical_fitness_20260417_253_p
LPHR045668,BICYCLES-PHYSICAL FITNESS,"Razor Color Rave Electric Scooter - Blast: Steel Frame, 7.5 MPH, 110 lb Capacity",1,98.99,98.99,Razor,845423027940,91561235,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20994,ELECTRIC SCOOTER,irc_bicycles_physical_fitness_20260417_253_p
LPJY435913,BICYCLES-PHYSICAL FITNESS,"Huffy Highland Mountain Bike - 26"" Wheels - 21 Speeds - M/L - Black",1,92.64,92.64,Huffy,028914363332,86854277,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR054758,BICYCLES-PHYSICAL FITNESS,"Huffy Highland Mountain Bike - 26"" Wheels - 21 Speeds - M/L - Black",1,92.64,92.64,Huffy,028914363332,86854277,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58857,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPJN783552,BICYCLES-PHYSICAL FITNESS,Little Tikes Cozy Truck - Black,1,90.99,90.99,Little Tikes,050743663161,91120934,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20887,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHR091143,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz Wide Mouth Flex Straw Bottle - Indigo: Vacuum-Insulated, BPA-Free",2,44.99,89.98,Hydro Flask,810070084158,92383212,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR312067,BICYCLES-PHYSICAL FITNESS,BruMate Era 40oz 100% Leak-Proof Straw Tumbler - Lavender,2,44.99,89.98,BRUMATE,195429060510,94719387,Thailand,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHS558966,BICYCLES-PHYSICAL FITNESS,Owala 24oz Stainless Steel FreeSip Water Bottle - In Good Company,3,29.99,89.97,Owala,840467308345,94894811,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR245231,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Twist Stainless Steel Water Bottle - Tangy Tango,3,29.99,89.97,Owala,847280095902,92383279,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS550194,BICYCLES-PHYSICAL FITNESS,"Blogilates 12 Week Fit Journal: Hard Cover, Elastic Closure, Preprinted Pages",3,29.49,88.47,Blogilates,810054660187,80315228,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,STATIONERY & OFFICE SUPPLIES,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR354655,BICYCLES-PHYSICAL FITNESS,Little Tikes Adventure Rover Riding Toy,1,84.99,84.99,Little Tikes,050743638961,94770309,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBB58825,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPJY544860,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz All Around Travel Straw Tumbler - White: Double-Wall, BPA-Free, Spillproof",4,20.99,83.96,Hydro Flask,840394217000,92383259,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHR341468,BICYCLES-PHYSICAL FITNESS,"Pacific Unisex Unity 16"" Kids' Bike - Silver",1,79.99,79.99,Pacific,038675286924,90905720,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB59137,"16"" BIKES",irc_bicycles_physical_fitness_20260417_253_p
LPHR259008,BICYCLES-PHYSICAL FITNESS,Owala 40oz Stainless Steel Straw Tumbler - Panther Paw,2,39.99,79.98,Owala,847280077496,86392284,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHR067606,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 40oz All Around Travel Straw Tumbler - Agave: Double-Wall, BPA-Free, Vacuum-Insulated",2,39.99,79.98,Hydro Flask,840394217109,92383209,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHR094369,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 40oz All Around Travel Straw Tumbler - Oat: Double-Wall, BPA-Free, Spillproof",2,39.99,79.98,Hydro Flask,840394217048,92383241,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHR068292,BICYCLES-PHYSICAL FITNESS,Owala 40oz FreeSip Stainless Steel Water Bottle - Very Very  Dark,2,39.99,79.98,Owala,847280095803,92383243,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY409481,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 40oz All Around Travel Straw Tumbler - Indigo: Vacuum-Insulated, BPA-Free",2,39.99,79.98,Hydro Flask,840394217062,92383210,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHS997815,BICYCLES-PHYSICAL FITNESS,"Owala 40oz Stainless Steel Straw Tumbler - Misty Meadow: Insulated, BPA-Free, Double-Wall, Drink-Thru Lid",2,39.99,79.98,Owala,847280096121,92383304,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHR342718,BICYCLES-PHYSICAL FITNESS,Balance Exercise Ball Trainer with Pump - Gray - All In Motion,1,71.00,71.00,All In Motion,191802002054,94409129,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20859,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPHR071142,BICYCLES-PHYSICAL FITNESS,Owala  30oz FreeSip Sway Stainless Steel Tumbler - Kickflip,2,34.99,69.98,Owala,847280096084,92383297,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR177474,BICYCLES-PHYSICAL FITNESS,Owala 30oz Stainless Steel FreeSip Sway - Pretty in Purple,2,34.99,69.98,Owala,847280095063,95033766,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY550731,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Sleek,2,34.99,69.98,Owala,847280073009,83888063,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR245077,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Tangy Tango,2,34.99,69.98,Owala,847280087044,89056688,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR342561,BICYCLES-PHYSICAL FITNESS,Bell Sports Skipper Kids' Bike Seat,1,64.99,64.99,Bell Sports,035011978574,52792315,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,BIKE RACKS/TRAILER,irc_bicycles_physical_fitness_20260417_253_p
LPHR082419,BICYCLES-PHYSICAL FITNESS,Stanley 64oz IceFlow Flip Straw Jug - Black 2.0: Stainless Steel Drinkware,1,60.00,60.00,Stanley,041604437892,92506459,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,LARGE CAPACITY,irc_bicycles_physical_fitness_20260417_253_p
LPHR043163,BICYCLES-PHYSICAL FITNESS,"Melo SideWinder Kick Scooter - Green: Steel & Aluminum Frame, Lights Up",1,59.99,59.99,Melo,5391544970290,91068644,Cambodia,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20945,DELUXE SCOOTERS,irc_bicycles_physical_fitness_20260417_253_p
LPHR296469,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle  - Kickflip,2,29.99,59.98,Owala,847280095759,92383234,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR091648,BICYCLES-PHYSICAL FITNESS,Owala Special Edition 24oz FreeSip Stainless Steel Water Bottle   - Summer Soiree,2,29.99,59.98,Owala,840467305122,93462654,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS554652,BICYCLES-PHYSICAL FITNESS,Owala 24oz Stainless Steel Straw Tumbler - Electric Orchid,2,29.99,59.98,Owala,847280085132,89056692,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHR241013,BICYCLES-PHYSICAL FITNESS,Owala 24oz Stainless Steel FreeSip Twist Water Bottle - Neon Nectar,2,29.99,59.98,Owala,840467303210,93462669,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
